Date,Asset,Open,High,Low,Close,Volume,Lookback,Sector,SectorMarketVolume
2024-02-09,CL,173.24467359505752,175.13681557337844,171.32156892637803,174.92450690798194,157331,20,Energy,151511.78853302958
2024-02-10,CL,175.17280396485282,178.66931394707603,174.2606079872841,176.64915118177237,58248,20,Energy,58651.74364968974
2024-02-11,CL,177.89169033335415,179.3742251527219,176.02970984462377,176.3467295797682,185109,20,Energy,167780.5086244493
2024-02-12,CL,176.415237711583,177.96428286737037,173.67516493627207,174.451869293768,192237,20,Energy,177279.8218416164
2024-02-13,CL,173.21071625254214,174.75016556505307,170.62168878365452,173.2309494089227,180257,20,Energy,176445.36157352838
2024-02-14,CL,173.42247729097022,174.66383431091677,171.69994005007757,173.92017847949592,195199,20,Energy,211620.15789000204
2024-02-15,CL,173.3758083625181,176.6283894451139,172.01700220683318,174.21058046090488,82054,20,Energy,88924.47452883757
2024-02-16,CL,174.98584599050477,176.96048438083912,174.00054854206726,175.32756882237655,148082,20,Energy,151714.67229624887
2024-02-17,CL,176.486055464251,177.93781725987847,173.27520094574976,176.7490358558275,186062,20,Energy,196463.25166535517
2024-02-18,CL,175.39692480151965,176.97319496815416,172.62615105892004,174.59896396511039,109538,20,Energy,113516.50699736101
2024-02-19,CL,174.2298780267985,175.96005394279578,171.41675199323205,173.5936863520005,131791,20,Energy,122887.48188269691
2024-02-20,CL,174.8672440746135,176.26907915163974,171.49119936963962,172.30951722104302,170358,20,Energy,184050.7577476815
2024-02-21,CL,170.84369476563361,173.4921473382387,167.88255612995246,170.01439133144882,78989,20,Energy,77919.0684160258
2024-02-22,CL,169.2027549465397,172.36452711766347,165.8309665673908,170.5680524346013,152917,20,Energy,156337.63351707975
2024-02-23,CL,169.47804861012648,172.04133299407835,168.59757674741255,170.12336952195696,74497,20,Energy,70509.23391790799
2024-02-24,CL,170.83592904469566,173.8885945189097,168.16492312506674,169.91125684740436,150591,20,Energy,163558.57310465424
2024-02-25,CL,171.15650946612462,172.60176110719522,169.44234732549776,171.53507183141576,79821,20,Energy,72501.46352222878
2024-02-26,CL,171.6004548745384,173.0434496755566,170.02414383203262,172.26594157026977,67184,20,Energy,72120.11058545424
2024-02-27,CL,171.28855773916666,174.53869806494055,170.32139088547638,170.86377744956997,146643,20,Energy,133318.70576175154
2024-02-28,CL,171.63741638296221,173.78777604934407,168.42015899737834,170.24841265764553,188377,20,Energy,190074.7761799734
2024-02-29,CL,171.16296952877937,172.29783419300097,169.1169850277132,169.40489228816656,110838,20,Energy,120428.67124716773
2024-03-01,CL,170.18849930137367,173.48432718578832,167.84893466244452,168.4391026651231,175096,20,Energy,188702.48902978704
2024-03-02,CL,168.39748953430802,170.80277546986807,167.3439371804425,169.9196316298741,198285,20,Energy,181108.20198206077
2024-03-03,CL,170.88742755290866,172.10098650022596,169.1866899336214,170.2625102724268,63144,20,Energy,61535.642917096004
2024-03-04,CL,169.8934855616539,172.50057225874656,167.10420082391948,171.51164837018712,172036,20,Energy,188665.75051270623
2024-03-05,CL,170.87942492821512,173.90732631377222,169.41416131887453,173.3264473657187,166525,20,Energy,150890.1701604062
2024-03-06,CL,171.9033420138572,174.0868475397918,169.3149203438205,173.76499393237927,122035,20,Energy,126696.28629860385
2024-03-07,CL,173.72445703744532,174.8486225704945,170.93417779118784,171.32175075927975,119964,20,Energy,129957.04948517034
2024-03-08,CL,171.94945213514063,172.82392415537677,169.10158999003573,171.39946308314924,192528,20,Energy,182020.96324707352
2024-03-09,CL,171.16509450022426,174.13118607071516,168.52061680819276,171.75332694848075,190849,20,Energy,206208.16266732936
2024-03-10,CL,170.5034127639031,172.44607772459221,167.801069034461,171.99759565434803,108117,20,Energy,98995.44881089151
2024-03-11,CL,170.42636012086209,171.80247042291646,168.335242205901,169.04337253749162,66794,20,Energy,64888.25062561696
2024-03-12,CL,170.44767345086146,173.63476886156482,168.34024108187793,171.112316944615,89596,20,Energy,84502.99285180529
2024-03-13,CL,170.45334930644952,171.89436680329155,169.5133763246911,171.301974080826,85949,20,Energy,80968.89310659627
2024-03-14,CL,171.2011021789252,173.93262224731657,168.10744331432102,173.24824455264627,94583,20,Energy,96610.02977144266
2024-03-15,CL,174.029025567306,176.0315496164903,170.60195559970657,170.7580680169533,176100,20,Energy,182409.29070473253
2024-03-16,CL,172.1425850214333,175.47755329151514,170.84443769749768,171.78745293485028,149280,20,Energy,149413.30701199968
2024-03-17,CL,173.25540879342913,176.3836898205744,170.4666599330142,172.90755201952416,66236,20,Energy,68429.12179911254
2024-03-18,CL,171.69043234514263,173.47375235449385,170.75045328156352,171.80953692719336,156048,20,Energy,163715.381435761
2024-03-19,CL,172.48675816888425,175.63766031700914,169.23202531677978,173.40580098769684,88653,20,Energy,95344.67188491681
2024-03-20,CL,171.9486253372454,173.9926250576474,169.74827952722134,170.89601698716234,151111,20,Energy,158118.60655044467
2024-03-21,CL,171.749050316832,174.29598245803,170.64709326275374,173.46973790548498,144207,20,Energy,151736.28136080076
2024-03-22,CL,174.10772334368824,177.52202543370768,172.88449153064178,174.09397969126198,56595,20,Energy,51474.592789096285
2024-03-23,CL,172.56051736574562,173.5942133803787,170.3534246554472,171.5559727185623,100884,20,Energy,99014.97733314872
2024-03-24,CL,170.26189581673444,171.41710049701803,167.80025294240298,168.00570191739283,174152,20,Energy,190398.78419871748
2024-03-25,CL,169.62353744161004,170.91236091676205,166.52397711646708,170.70877531215066,75034,20,Energy,72382.46888409903
2024-03-26,CL,170.84291864099356,173.72573598162245,168.2604365553316,172.473029134655,75309,20,Energy,77709.23261564688
2024-03-27,CL,170.97719052604913,173.41730384742584,168.84884632236793,172.45864571105494,89058,20,Energy,89893.37384473346
2024-03-28,CL,171.59414014047348,174.0612061309684,170.35543833203417,172.62393553205288,127243,20,Energy,116851.2839177817
2024-03-29,CL,171.15309447429254,173.17698890822342,168.35237205411298,169.9047550766589,58434,20,Energy,64040.34083787892
2024-03-30,CL,170.57019718405357,172.8313653486189,168.28311734085514,171.13653037894485,56190,20,Energy,58186.13651244812
2024-03-31,CL,171.9426964303816,174.97754147328862,170.14512593332057,172.92819479137947,123498,20,Energy,114260.81622193992
2024-04-01,CL,173.71236311870956,176.2241243061981,172.83832300890813,173.3358577407433,176431,20,Energy,187713.77713892356
2024-04-02,CL,171.80544871214187,174.22106827599995,169.5324279606074,174.0641300093065,51616,20,Energy,55952.45993394099
2024-04-03,CL,173.91589105059035,176.07480692968798,172.73054328580164,172.95203843061083,164173,20,Energy,147837.6242049422
2024-04-04,CL,174.13805216263657,177.15616513968428,171.2734833995848,174.6392013577209,128977,20,Energy,126761.7431744513
2024-04-05,CL,175.6625640543375,178.71167397571472,173.55475195722747,178.17520654077856,79644,20,Energy,76688.94625651042
2024-04-06,CL,179.2009562248969,180.12973912629909,176.21520349878054,177.51052643119908,75539,20,Energy,80232.7617260657
2024-04-07,CL,177.78407616157827,179.7057799915233,174.80490145998323,178.59629311353598,70038,20,Energy,69698.6702471484
2024-04-08,CL,180.1181619929846,183.4810186825003,178.95979943269347,179.05424100294724,138869,20,Energy,127212.8722632035
2024-04-09,CL,180.3583574393424,181.8883827481869,177.45586858418557,178.41887258169115,76459,20,Energy,75509.28566835022
2024-04-10,CL,178.04828232553982,179.73363445664035,176.18840630880916,179.09790687899556,178202,20,Energy,162133.76707714898
2024-04-11,CL,180.44324288245906,181.38828495523876,177.48400959323362,177.99352628758166,181732,20,Energy,180836.94538414368
2024-04-12,CL,179.00776345000224,181.48154370897308,178.04293914024223,179.94055998092122,129509,20,Energy,130270.6303528701
2024-04-13,CL,179.91439543626794,181.7471685822239,178.46282725591462,179.50142062623073,55027,20,Energy,56953.44397159333
2024-04-14,CL,180.48642852758712,181.8641950016841,176.89465597107227,181.3065415008989,198611,20,Energy,186412.4229363235
2024-04-15,CL,179.82111867075417,183.15406284053998,176.5383130000728,183.1400455762397,95398,20,Energy,88155.83262872824
2024-04-16,CL,182.30988041793867,185.70523779998746,180.69836456823995,184.74007219121793,180342,20,Energy,190732.72819806056
2024-04-17,CL,186.25222735335416,187.78670386642975,185.08623227697515,187.56757359135472,112592,20,Energy,121721.21156874024
2024-04-18,CL,189.24372531537395,190.56483316549728,186.75799448092448,188.5424013185611,89640,20,Energy,92490.32402627809
2024-04-19,CL,190.17310690720987,193.64435089954156,189.04973476506117,192.5055393676421,169343,20,Energy,155426.21728525707
2024-04-20,CL,192.75826698302743,194.61483376569032,191.34079630317646,192.00240364261163,186327,20,Energy,193788.58468285078
2024-04-21,CL,193.21542674676283,194.55548413015234,190.46896407205364,194.04214144390727,76798,20,Energy,74128.34282773118
2024-04-22,CL,194.79866173093518,197.17489025396472,191.6258568245571,192.42492096609664,109856,20,Energy,108843.00599995501
2024-04-23,CL,193.22459858952524,194.36128081666988,191.52729139275792,194.06535223828953,55893,20,Energy,59965.214228999066
2024-04-24,CL,193.9754088694293,196.280320308745,192.33707047918796,192.51164066201,78980,20,Energy,85246.3479911937
2024-04-25,CL,191.50052972568432,192.52564288994432,188.01194390646438,189.55600309236624,71803,20,Energy,74709.7696396799
2024-04-26,CL,189.2617194338228,192.94368960152005,187.0092546629632,190.65357491809468,74396,20,Energy,76153.84339019794
2024-04-27,CL,189.59735412198333,191.79949513514762,187.7856781153015,189.32103457997565,64985,20,Energy,64987.01783735282
2024-04-28,CL,190.82738173146953,192.2456644474556,188.57581136096087,192.0089369710942,179968,20,Energy,163564.67755164718
2024-04-29,CL,190.45626355239267,191.44879159439142,189.19137137530672,189.6720648868755,192550,20,Energy,181132.33722451673
2024-04-30,CL,187.8040384568081,189.84421252556587,185.5044562558782,186.1040400649559,57263,20,Energy,56000.01460099071
2024-05-01,CL,184.24676845914598,186.03312861263464,182.15607786572804,184.6362816803024,166729,20,Energy,165915.96049787354
2024-05-02,CL,182.79444338570542,184.64944383901425,181.41173534859269,183.28803924882558,67314,20,Energy,70962.58656243837
2024-05-03,CL,184.47749799638987,186.91694076039073,182.43013357442166,185.98209755432003,95068,20,Energy,89980.41346361303
2024-05-04,CL,186.26899100725743,188.12984439808517,184.9924438422055,185.04477015742825,178521,20,Energy,194712.63148019998
2024-05-05,CL,185.4432691323641,186.96192107180585,183.78568562290593,184.20353685812665,171870,20,Energy,171931.4959148235
2024-05-06,CL,185.8636551959026,189.1792851937594,183.96590409797665,187.75477883114294,56401,20,Energy,60388.54435126363
2024-05-07,CL,186.95119709724457,188.89059751594263,183.21544711011353,186.23725374819836,61014,20,Energy,65016.72578600599
2024-05-08,CL,187.58543496803455,190.09109062032485,184.36457263828203,188.68372783908933,79582,20,Energy,75535.26230056834
2024-05-09,CL,189.047559002668,191.8686921003568,187.85081462331706,188.60510192422342,81922,20,Energy,77232.22991173784
2024-05-10,CL,189.17438808816058,190.62773609143642,185.6815261790315,188.92350580759955,52166,20,Energy,55818.35533315985
2024-05-11,CL,189.62021686798963,190.90716828315854,186.8078461427431,188.47579861628768,195254,20,Energy,179279.48136694063
2024-05-12,CL,188.60161039505107,191.72284041772284,186.67566920025413,191.05493631090866,169094,20,Energy,185300.30077029832
2024-05-13,CL,192.29109398740746,193.27887522389474,190.51660047303295,192.80414610622583,111287,20,Energy,110584.71982637857
2024-05-14,CL,192.5519742415348,193.81345014272716,190.92971987832684,191.61096093046953,164053,20,Energy,150858.75817025104
2024-05-15,CL,190.59137293200143,192.80340053881017,189.16813548313922,189.3207124295369,110286,20,Energy,106780.98362794539
2024-05-16,CL,190.8293003848007,192.55702738457165,188.51612714643164,191.14762647219078,145245,20,Energy,148934.12676300737
2024-05-17,CL,191.73702910539495,193.99439830922984,188.98089529356744,193.25433577639328,177255,20,Energy,172504.27701808407
2024-05-18,CL,194.72374446428455,196.70232728712855,191.98104966744015,195.61095834494895,158562,20,Energy,171351.23640674856
2024-05-19,CL,193.9517647948148,195.15778005133407,191.24175946662396,193.20061293966634,123659,20,Energy,112577.92994760303
2024-05-20,CL,193.50584305240235,195.28649702555828,190.56402881512346,192.3473003260254,144363,20,Energy,135137.3551464477
2024-05-21,CL,193.87209915374217,195.07336960042338,191.37603492664152,192.41074987619248,120642,20,Energy,115901.97260770982
2024-05-22,CL,193.1497257839952,197.00948077393593,191.33027907432648,192.70703256598932,116827,20,Energy,122829.14092706122
2024-05-23,CL,192.95306324735245,196.22770978492497,191.03744757460626,191.7488714878762,179879,20,Energy,184836.15966212313
2024-05-24,CL,191.84229525129592,193.66120338341304,189.4551059314776,190.3381256745796,81489,20,Energy,80666.18823324825
2024-05-25,CL,190.4742634675516,192.93546249231218,187.8043246005194,192.5438868232886,167130,20,Energy,168582.83426136244
2024-05-26,CL,192.03283881992598,193.81291533216626,189.39862627462117,190.1548222720559,51314,20,Energy,47309.28534719303
2024-05-27,CL,191.23370085434138,193.38383739335922,187.71326356177767,193.21361746795063,115578,20,Energy,107678.02929969916
2024-05-28,CL,191.31104219384557,192.59174934029707,190.0138305870085,191.57638547770506,130341,20,Energy,128915.27933193215
2024-05-29,CL,191.58141312203068,193.4561139882121,188.59194272861438,191.8413918930796,195055,20,Energy,205012.40636725814
2024-05-30,CL,192.1418750135114,195.02623070112082,188.38683438305773,190.5254268346485,79964,20,Energy,80959.21501958022
2024-05-31,CL,192.12769477836156,194.20321976598393,188.45558180500078,193.96562741302728,60595,20,Energy,62940.3565126829
2024-06-01,CL,192.91202575735096,195.43744932566824,191.4636210495001,192.30352182254342,115865,20,Energy,119992.27222201895
2024-06-02,CL,193.63642484546756,195.13852003451225,189.9625832569062,194.40293082279052,52253,20,Energy,48355.916474615304
2024-06-03,CL,195.24849496751892,197.68969692623466,192.82272357603406,193.80619080033165,142193,20,Energy,155996.00315102199
2024-06-04,CL,193.44173336562162,197.02464960067408,190.5998099077987,193.6865460307307,187167,20,Energy,190207.485414375
2024-06-05,CL,193.3251158998006,195.94642592106703,190.9067879057165,192.4825782348713,107098,20,Energy,116272.89681084691
2024-06-06,CL,190.89135719246985,194.3746855369782,189.0627509437059,190.26083345615763,89033,20,Energy,88967.86718237725
2024-06-07,CL,188.59646151343765,191.26347699322605,185.0989007704234,186.43024835228942,186078,20,Energy,189596.67341672393
2024-06-08,CL,185.195022202804,186.22197432895013,182.49090547885243,183.42865071825972,146567,20,Energy,142580.0143280364
2024-06-09,CL,184.30571816018633,186.30141445169104,182.0121516935626,182.5105840372962,182767,20,Energy,191981.56003672763
2024-06-10,CL,181.24950258374622,183.8290179339654,180.11136023647688,181.60778846355745,80458,20,Energy,86659.38453114586
2024-06-11,CL,182.3383460420491,183.3535121520786,181.1482234952785,181.935246735085,78256,20,Energy,74911.55672866602
2024-06-12,CL,181.1459367555239,182.65558795165552,178.5097517319432,178.938437794367,57296,20,Energy,56801.27316816503
2024-06-13,CL,180.12570758386425,181.35536263801328,176.78643341192512,177.88666407059785,157923,20,Energy,163505.09838174775
2024-06-14,CL,179.22621543777558,181.11770573787373,177.51233766691922,180.37326530896564,76159,20,Energy,75537.84529024601
2024-06-15,CL,180.45052596263417,181.7292943733617,178.22648225534317,179.79962220219912,193905,20,Energy,210785.57160383323
2024-06-16,CL,178.32296698757378,181.45142858245126,175.37126751523428,176.7974381379139,195382,20,Energy,183238.84581685337
2024-06-17,CL,178.13736564825274,181.523588188542,177.1088825347869,179.84084459082737,174169,20,Energy,159245.20305006334
2024-06-18,CL,181.6012177207502,183.0253850409549,179.7886118989876,181.8181070515968,185471,20,Energy,171983.93042399434
2024-06-19,CL,181.63477664018387,183.7479020657607,179.89075998055486,182.93564254067604,65990,20,Energy,70441.72822859076
2024-06-20,CL,182.90719111095754,184.25503999115625,181.44569164880502,184.23710901598292,134225,20,Energy,139324.69001984055
2024-06-21,CL,185.93592132502266,189.05059954599463,184.5079332799221,186.16734172511943,156359,20,Energy,165687.46346069322
2024-06-22,CL,186.4533795489568,189.92791760285553,183.65031183958175,189.61912785724186,59037,20,Energy,57230.44147677524
2024-06-23,CL,188.29164294123981,190.00886641536272,186.17076635959424,186.9145199704098,90683,20,Energy,86716.95856973868
2024-06-24,CL,187.1964685945251,188.62261260158587,185.21936222569195,186.73748039260914,92770,20,Energy,87822.16418871796
2024-06-25,CL,185.68707341239096,188.59019577262927,184.40304664690495,188.29907097242523,103001,20,Energy,99569.54853293354
2024-06-26,CL,187.47762814195346,189.55457369097732,183.82783418825252,187.33806546023308,115074,20,Energy,111057.97651668407
2024-06-27,CL,187.69089032886,188.7234469889959,184.4286836332854,184.70567112200857,57179,20,Energy,58794.641135552
2024-06-28,CL,184.26527512644816,185.91386005716254,180.85142354643676,181.02234157366192,148506,20,Energy,151629.34067327398
2024-06-29,CL,180.570948240957,181.88705905329908,177.47023467546504,179.24919003254064,54604,20,Energy,57994.94608897525
2024-06-30,CL,180.39766683910432,181.96517462300244,178.66060210887468,180.0993223307345,117414,20,Energy,115332.34365718235
2024-07-01,CL,179.1322889694462,182.12728877144622,176.97239624300283,177.91982696586913,65075,20,Energy,65753.75230181137
2024-07-02,CL,179.5608568483404,180.83401515082238,176.79129238282857,178.31272423152325,58664,20,Energy,59431.31669071105
2024-07-03,CL,179.55284109653493,182.16847647165412,178.52319924934687,179.65318800353123,127815,20,Energy,124248.25159273029
2024-07-04,CL,180.33294372040606,182.99365204473423,177.33803876076226,178.49287120693518,128143,20,Energy,129256.2094029699
2024-07-05,CL,178.51630150834083,180.67812148120822,176.19935076708745,177.90494992436146,179513,20,Energy,163791.5395830401
2024-07-06,CL,176.91587283952535,178.53188573964024,175.38730420734203,175.70676654929585,114924,20,Energy,110583.03602894327
2024-07-07,CL,176.2603114109793,178.8568102480606,174.10217325162301,177.53161087992996,126499,20,Energy,124222.05711704222
2024-07-08,CL,178.65354098069506,179.57917931880806,175.13230495466357,176.1591485490933,174425,20,Energy,157872.71471028708
2024-07-09,CL,176.96599493263864,178.39641208555423,174.50070522553483,175.26422361608365,66225,20,Energy,61883.26521682065
2024-07-10,CL,176.06629735316446,178.3068024713423,172.79197080390992,177.57988747392616,172158,20,Energy,167353.9063026971
2024-07-11,CL,176.79860950769313,178.96067006938534,175.69090644440618,178.73163082027273,51871,20,Energy,52970.59628788764
2024-07-12,CL,178.8074198642573,180.7565244146074,177.54662893842558,180.59738707267803,75143,20,Energy,79403.98959927041
2024-07-13,CL,179.84643311958584,182.49869956729336,176.58359640926068,179.25311204590037,58372,20,Energy,62139.55003738627
2024-07-14,CL,180.0552250859344,183.21382303943764,178.3463734074774,180.42284033168465,63192,20,Energy,65969.06292877751
2024-07-15,CL,181.98504644989495,185.34387759296894,178.8612251427673,179.23728637890633,140029,20,Energy,152762.52525567007
2024-07-16,CL,178.3426875838149,179.83896235675178,176.32891804447607,178.38084645653453,55041,20,Energy,58049.53108600136
2024-07-17,CL,178.24529291797066,181.08767730643723,177.32123675795089,177.7552982013555,197380,20,Energy,191822.2342447702
2024-07-18,CL,177.15120192625346,178.39551148881992,175.23996753377946,175.87685817912148,161032,20,Energy,167092.7028477736
2024-01-01,GC,245.69652776231302,249.27596889602935,241.5901572648318,249.27054583128904,170481,20,Metals,176425.82889984647
2024-01-02,GC,249.13841247366582,250.6534304690179,244.40155166667213,246.36145309730966,63873,20,Metals,65090.01326389955
2024-01-03,GC,244.33124041660705,247.88191164683008,240.9051994112964,242.17640959078565,59975,20,Metals,59853.39307830411
2024-01-04,GC,240.9950870077522,242.83371894607066,237.64615216573893,239.65490329089684,85089,20,Metals,92836.40660251371
2024-01-05,GC,239.5518324702889,243.02904386676843,237.90260142759632,242.01191538749723,122677,20,Metals,116555.3235825366
2024-01-06,GC,243.51024391315082,244.96313385251943,241.85978767213766,243.85433251763428,85134,20,Metals,79507.7095266674
2024-01-07,GC,244.50734680417509,247.46176931839466,240.6022083569376,246.75247010143204,173640,20,Metals,182852.19617392213
2024-01-08,GC,245.028617787017,248.86665313221863,243.6387504657179,245.38457833795854,184967,20,Metals,181711.8399764043
2024-01-09,GC,243.20108071213343,246.55472792390316,241.05578271668637,242.58558188470244,160125,20,Metals,171528.5921283188
2024-01-10,GC,242.54048952901857,244.785835896114,238.32160840497056,244.62111975538645,142899,20,Metals,153779.01170891125
2024-01-11,GC,246.3850610867029,249.82348454200843,242.99911677557796,245.50154581313294,165243,20,Metals,179126.85846743
2024-01-12,GC,244.18415531968898,248.32274235167878,242.17261445905933,245.16851938668842,127810,20,Metals,126735.48297300162
2024-01-13,GC,243.62934556977984,247.31667512251354,240.9706575621113,243.71438551280332,194599,20,Metals,195284.97718448075
2024-01-14,GC,245.25734440632488,247.3504109069349,241.8828314560559,245.61365258480112,81918,20,Metals,85630.99502223018
2024-01-15,GC,246.28677779078046,250.42575942764444,243.4417992556821,247.0787717928495,173007,20,Metals,184870.31871862191
2024-01-16,GC,246.0155508348382,250.6865856147656,242.4777149283362,242.6253757289865,88240,20,Metals,89526.62540238617
2024-01-17,GC,243.23391115384516,245.08047660912266,241.56231563318408,245.06100674241128,115743,20,Metals,125329.73191267975
2024-01-18,GC,244.07576033848778,247.48635659530342,242.0146390486395,245.03752169477255,126639,20,Metals,127824.36834484356
2024-01-19,GC,242.86327949776015,245.41284695154266,240.77302696643207,245.27137642851818,176184,20,Metals,185708.74735887756
2024-01-20,GC,246.09556977208814,249.87024968206873,243.3497902606095,244.40649148563327,135664,20,Metals,148349.1394112639
2024-01-21,GC,242.55748568953845,246.74786767331958,238.16235845594727,243.1379468051164,87956,20,Metals,86286.11158850558
2024-01-22,GC,242.40934660456202,245.06424213336805,237.81189318565995,243.9225712353636,61819,20,Metals,58386.27641316009
2024-01-23,GC,244.37920081200699,248.55249798283327,242.61384464578688,244.29378413114333,186288,20,Metals,185583.9444941596
2024-01-24,GC,243.32695982370538,247.58888060976201,239.60476163859778,243.519242817838,124407,20,Metals,127953.04791307659
2024-01-25,GC,242.8440184977481,247.0323786808815,240.64891761688543,241.80205989409475,112519,20,Metals,114344.82545848539
2024-01-26,GC,241.2756321195903,242.67854861022354,239.83536858248027,240.86519267748082,171919,20,Metals,179973.15785481082
2024-01-27,GC,242.7233055424379,246.06883870915203,238.68139384747857,239.65700584726756,159866,20,Metals,152980.64972002077
2024-01-28,GC,239.30041730098475,242.93214295531578,236.48246723382906,237.99671559074267,179847,20,Metals,187368.07457132422
2024-01-29,GC,235.73116942756357,238.084289930911,234.31367481403558,235.69436322833184,74333,20,Metals,74930.46216742313
2024-01-30,GC,235.29211092103006,237.95401944308546,231.95174794493872,234.57115899960476,81929,20,Metals,84319.41801953597
2024-01-31,GC,233.1483643201548,234.36713216076322,231.7420447454156,232.00785568284704,190393,20,Metals,184804.59801178376
2024-02-01,GC,232.36292975649246,234.89121138375896,228.95876953311927,233.9750136449891,96693,20,Metals,103264.36301921374
2024-02-02,GC,233.40509369583023,235.57870298957408,229.4172269572868,235.53326198765868,117397,20,Metals,113145.32654291645
2024-02-03,GC,235.32289566472886,239.25404556270743,233.9726122258491,237.10366255871227,92869,20,Metals,86001.17089623919
2024-02-04,GC,237.04618801390922,239.77363466942035,234.70964225050358,235.97824999729042,62871,20,Metals,60620.801201407456
2024-02-05,GC,234.31267985272217,236.2545781013149,230.05260908198085,234.25238275918701,72545,20,Metals,69847.8354727882
2024-02-06,GC,234.55012460763135,236.2331687101806,230.57433352550956,233.88248769600972,120768,20,Metals,131375.53668961185
2024-02-07,GC,234.2484170114548,236.24496542238435,229.67417183118573,231.3197275501503,144562,20,Metals,154607.38676020445
2024-02-08,GC,230.35124438098157,234.36531783380175,227.13367326194825,228.42209003279612,97372,20,Metals,100448.24137522036
2024-02-09,GC,229.3087107128846,231.4779235536856,226.83917156091,229.63913745304203,101794,20,Metals,102655.3633338063
2024-02-10,GC,228.23105771786643,230.36249845707385,227.0439202438467,229.01539978901621,91556,20,Metals,89651.14431195395
2024-02-11,GC,226.82140701771624,229.29551879402223,225.10463877229503,228.1416260807596,136693,20,Metals,144086.8612480603
2024-02-12,GC,229.0005493344065,233.5290778939109,227.38216499297658,231.00805073156613,131191,20,Metals,120740.7401712503
2024-02-13,GC,228.7055799523493,231.5819272534731,225.26128649604811,230.61428053424433,50093,20,Metals,48479.48139330734
2024-02-14,GC,232.64635094888504,234.72165057422401,231.00708263596985,231.2574176215659,52261,20,Metals,54899.25386288432
2024-02-15,GC,231.47169619649773,234.60391787225848,226.85110567825424,234.313770101023,144391,20,Metals,145869.21365935824
2024-02-16,GC,236.3390908577872,238.309410494559,233.94580068091204,235.1229780954635,144231,20,Metals,153439.3687665753
2024-02-17,GC,235.68917659563994,238.0473641378466,232.5035667876562,235.87470758070125,67340,20,Metals,71808.04215598702
2024-02-18,GC,236.61142189644303,239.2517942577318,234.01783459584706,234.38948399331633,88812,20,Metals,93931.88662831835
2024-02-19,GC,236.3066408267028,239.6033024999407,233.78543257041926,237.1320097937215,159233,20,Metals,144376.99007087355
2024-02-20,GC,239.27594982048376,241.71445581810855,235.09368109497393,238.37460663303096,91660,20,Metals,96592.54215898084
2024-02-21,GC,239.08427849313352,242.2987520416421,237.4946457246192,239.68219449346503,170254,20,Metals,178780.3329236669
2024-02-22,GC,238.83542244957513,242.54250012341774,234.1864291423419,238.3278001244633,141099,20,Metals,151222.24129313417
2024-02-23,GC,240.63338105128796,243.67458380049638,238.62062849699112,239.7987068691555,159687,20,Metals,148361.9642621425
2024-02-24,GC,237.62718408622803,240.05757586946515,235.26914819848142,236.1303433592757,160316,20,Metals,162439.6677241878
2024-02-25,GC,237.058711809037,239.14147372111907,232.77798658698813,236.4956412866714,69873,20,Metals,74977.4571609064
2024-02-26,GC,234.97740016417328,237.2637006878283,232.8423038513112,233.24398075424486,71926,20,Metals,69889.32521022171
2024-02-27,GC,234.95264844529018,236.77434167884243,233.44731041125897,236.41639579793272,80784,20,Metals,80055.28263089446
2024-02-28,GC,236.20143998499466,240.79144508805197,234.32547715850203,234.60576386961813,150599,20,Metals,150120.7199059883
2024-02-29,GC,235.59326808956655,238.39881267927987,230.99810938746373,237.20657421934126,75270,20,Metals,69867.87459842366
2024-03-01,GC,235.8088883955595,238.12582902243997,234.16302270949276,236.25836751652582,189229,20,Metals,182834.98099819658
2024-03-02,GC,234.9832455165758,238.27927107938882,233.1497463774217,237.31371663276417,83800,20,Metals,81659.21182070958
2024-03-03,GC,239.10260789975666,240.68943317241911,237.64274962064414,239.57873190207775,132631,20,Metals,133829.2412920054
2024-03-04,GC,238.51044052260892,241.18170079630144,236.37724336476924,236.91987985549358,171512,20,Metals,187353.59068744318
2024-03-05,GC,238.91473825382604,241.04662953373744,235.89772358203305,238.18760188924375,59208,20,Metals,58939.62670036982
2024-03-06,GC,238.51783429142444,241.0107606017038,235.73380588127964,239.429429196663,63987,20,Metals,63915.907085844985
2024-03-07,GC,237.3593941768315,241.61830510631287,235.00747802347067,237.83827575962266,64951,20,Metals,70564.71923944997
2024-03-08,GC,237.19880148405963,240.36681179993198,233.2869070771492,234.11409673739286,132159,20,Metals,124290.11859786276
2024-03-09,GC,234.024283311965,235.38531328938066,232.77750895779081,234.91075367512877,131453,20,Metals,142383.166508532
2024-03-10,GC,235.990525205443,238.74711114768976,233.70197343696861,238.58776276747116,129330,20,Metals,119774.2122094272
2024-03-11,GC,237.54968240810746,240.56518381438855,234.53819615109157,239.57038683775724,70216,20,Metals,74318.80413165489
2024-03-12,GC,237.2429239626887,239.79280348927142,233.46530811979036,235.09117410178368,122582,20,Metals,134217.57220807576
2024-03-13,GC,234.0174675280941,236.51171503484971,232.24416418564434,234.0384291326459,188707,20,Metals,173127.7065676227
2024-03-14,GC,236.12252910698902,239.72711654221592,234.1209153886841,236.26190539429936,101633,20,Metals,100322.4379123572
2024-03-15,GC,235.33046374994868,238.18316415083626,231.922900863386,232.80296969260112,99719,20,Metals,99579.6529112193
2024-03-16,GC,232.67704638552613,236.17452847602758,230.04824594051053,234.24575169891537,159912,20,Metals,145269.45749121378
